subj8_series6_2050,0,0,0,1,0,0
subj8_series6_2051,0,0,0,1,0,0
subj8_series6_2052,0,0,0,1,0,0
subj8_series6_2053,0,0,0,1,0,0
subj8_series6_2054,0,0,0,1,0,0
subj8_series6_2055,0,0,0,1,0,0
subj8_series6_2056,0,0,0,1,0,0
subj8_series6_2057,0,0,0,1,0,0
subj8_series6_2058,0,0,0,1,0,0
subj8_series6_2059,0,0,0,1,0,0
subj8_series6_2060,0,0,0,1,0,0
subj8_series6_2061,0,0,0,1,0,0
subj8_series6_2062,0,0,0,1,0,0
subj8_series6_2063,0,0,0,1,0,0
subj8_series6_2064,0,0,0,1,0,0
subj8_series6_2065,0,0,0,1,0,0
subj8_series6_2066,0,0,0,1,0,0
subj8_series6_2067,0,0,0,1,0,0
subj8_series6_2068,0,0,0,1,0,0
subj8_series6_2069,0,0,0,1,0,0
subj8_series6_2070,0,0,0,1,0,0
subj8_series6_2071,0,0,0,1,0,0
subj8_series6_2072,0,0,0,1,0,0
subj8_series6_2073,0,0,0,1,0,0
subj8_series6_2074,0,0,0,1,0,0
subj8_series6_2075,0,0,0,1,0,0
subj8_series6_2076,0,0,0,1,0,0
subj8_series6_2077,0,0,0,1,0,0
subj8_series6_2078,0,0,0,1,0,0
subj8_series6_2079,0,0,0,1,0,0
subj8_series6_2080,0,0,0,1,0,0
subj8_series6_2081,0,0,0,1,0,0
subj8_series6_2082,0,0,0,1,0,0
subj8_series6_2083,0,0,0,1,0,0
subj8_series6_2084,0,0,0,1,0,0
subj8_series6_2085,0,0,0,1,0,0
subj8_series6_2086,0,0,0,1,0,0
subj8_series6_2087,0,0,0,1,0,0
subj8_series6_2088,0,0,0,1,0,0
subj8_series6_2089,0,0,0,1,0,0
subj8_series6_2090,0,0,0,1,0,0
subj8_series6_2091,0,0,0,1,0,0
subj8_series6_2092,0,0,0,1,0,0
subj8_series6_2093,0,0,0,1,0,0
subj8_series6_2094,0,0,0,1,0,0
subj8_series6_2095,0,0,0,1,0,0
subj8_series6_2096,0,0,0,1,0,0
subj8_series6_3515,0,0,0,0,1,0
subj8_series6_3516,0,0,0,0,1,0
subj8_series6_3517,0,0,0,0,1,0
subj8_series6_3518,0,0,0,0,1,0
subj8_series6_3519,0,0,0,0,1,0
subj8_series6_3520,0,0,0,0,1,0
subj8_series6_3521,0,0,0,0,1,0
subj8_series6_3522,0,0,0,0,1,0
subj8_series6_3523,0,0,0,0,1,0
subj8_series6_3524,0,0,0,0,1,0
subj8_series6_3525,0,0,0,0,1,0
subj8_series6_3526,0,0,0,0,1,0
subj8_series6_3527,0,0,0,0,1,0
subj8_series6_3528,0,0,0,0,1,0
subj8_series6_3529,0,0,0,0,1,0
subj8_series6_3530,0,0,0,0,1,0
subj8_series6_3531,0,0,0,0,1,0
subj8_series6_3532,0,0,0,0,1,0
subj8_series6_3533,0,0,0,0,1,0
subj8_series6_3534,0,0,0,0,1,0
subj8_series6_3535,0,0,0,0,1,0
subj8_series6_3536,0,0,0,0,1,0
subj8_series6_3537,0,0,0,0,1,0
subj8_series6_3538,0,0,0,0,1,0
subj8_series6_3539,0,0,0,0,1,0
subj8_series6_3540,0,0,0,0,1,0
subj8_series6_3541,0,0,0,0,1,0
subj8_series6_3542,0,0,0,0,1,0
subj8_series6_3543,0,0,0,0,1,0
subj8_series6_3544,0,0,0,0,1,0
subj8_series6_3545,0,0,0,0,1,0
subj8_series6_3546,0,0,0,0,1,0
subj8_series6_3547,0,0,0,0,1,0
subj8_series6_3548,0,0,0,0,1,0
subj8_series6_3549,0,0,0,0,1,0
subj8_series6_3550,0,0,0,0,1,0
subj8_series6_3551,0,0,0,0,1,0
subj8_series6_3552,0,0,0,0,1,0
subj8_series6_3553,0,0,0,0,1,0
subj8_series6_3554,0,0,0,0,1,0
subj8_series6_3555,0,0,0,0,1,0
subj8_series6_3556,0,0,0,0,1,0
subj8_series6_3557,0,0,0,0,1,0
subj8_series6_3558,0,0,0,0,1,0
subj8_series6_3559,0,0,0,0,1,0
subj8_series6_3560,0,0,0,0,1,0
subj8_series6_3561,0,0,0,0,1,0
subj8_series6_3562,0,0,0,0,1,0
subj8_series6_3563,0,0,0,0,1,0
subj8_series6_3564,0,0,0,0,1,0
subj8_series6_3565,0,0,0,0,1,0
subj8_series6_3566,0,0,0,0,1,0
subj8_series6_3567,0,0,0,0,1,0
subj8_series6_3568,0,0,0,0,1,0
subj8_series6_3569,0,0,0,0,1,0
subj8_series6_3570,0,0,0,0,1,0
subj8_series6_3571,0,0,0,0,1,0
subj8_series6_3572,0,0,0,0,1,0
subj8_series6_3573,0,0,0,0,1,0
subj8_series6_3574,0,0,0,0,1,0
subj8_series6_3575,0,0,0,0,1,0
subj8_series6_3576,0,0,0,0,1,0
subj8_series6_3577,0,0,0,0,1,0
subj8_series6_3578,0,0,0,0,1,0
subj8_series6_3579,0,0,0,0,1,0
subj8_series6_3580,0,0,0,0,1,0
subj8_series6_3581,0,0,0,0,1,0
subj8_series6_3582,0,0,0,0,1,0
subj8_series6_3583,0,0,0,0,1,0
subj8_series6_3584,0,0,0,0,1,0
subj8_series6_3585,0,0,0,0,1,0
subj8_series6_3586,0,0,0,0,1,0
subj8_series6_3587,0,0,0,0,1,0
subj8_series6_3588,0,0,0,0,1,0
subj8_series6_3589,0,0,0,0,1,0
subj8_series6_3590,0,0,0,0,1,0
subj8_series6_3591,0,0,0,0,1,0
subj8_series6_3592,0,0,0,0,1,0
subj8_series6_3593,0,0,0,0,1,0
subj8_series6_3594,0,0,0,0,1,0
subj8_series6_3595,0,0,0,0,1,0
subj8_series6_3596,0,0,0,0,1,0
subj8_series6_3597,0,0,0,0,1,0
subj8_series6_3598,0,0,0,0,1,0
subj8_series6_3599,0,0,0,0,1,0
subj8_series6_3600,0,0,0,0,1,0
subj8_series6_3601,0,0,0,0,1,0
subj8_series6_3602,0,0,0,0,1,0
subj8_series6_3603,0,0,0,0,1,0
subj8_series6_3604,0,0,0,0,1,0
subj8_series6_3605,0,0,0,0,1,0
subj8_series6_3606,0,0,0,0,1,0
subj8_series6_3607,0,0,0,0,1,0
subj8_series6_3608,0,0,0,0,1,0
subj8_series6_3609,0,0,0,0,1,0
subj8_series6_3610,0,0,0,0,1,0
subj8_series6_3611,0,0,0,0,1,0
subj8_series6_3612,0,0,0,0,1,0
subj8_series6_3613,0,0,0,0,1,0
subj8_series6_3614,0,0,0,0,1,0
subj8_series6_3615,0,0,0,0,1,0
subj8_series6_3616,0,0,0,0,1,0
subj8_series6_3617,0,0,0,0,1,0
subj8_series6_3618,0,0,0,0,1,0
subj8_series6_3619,0,0,0,0,1,0
subj8_series6_3620,0,0,0,0,1,0
subj8_series6_3621,0,0,0,0,1,0
subj8_series6_3622,0,0,0,0,1,0
subj8_series6_3623,0,0,0,0,1,0
subj8_series6_3624,0,0,0,0,1,0
subj8_series6_3625,0,0,0,0,1,0
subj8_series6_3626,0,0,0,0,1,0
subj8_series6_3627,0,0,0,0,1,0
subj8_series6_3628,0,0,0,0,1,0
subj8_series6_3629,0,0,0,0,1,0
subj8_series6_3630,0,0,0,0,1,0
subj8_series6_3631,0,0,0,0,1,0
subj8_series6_3632,0,0,0,0,1,0
subj8_series6_3633,0,0,0,0,1,0
subj8_series6_3634,0,0,0,0,1,0
subj8_series6_3635,0,0,0,0,1,0
subj8_series6_3636,0,0,0,0,1,0
subj8_series6_3637,0,0,0,0,1,0
subj8_series6_3638,0,0,0,0,1,0
subj8_series6_3639,0,0,0,0,1,0
subj8_series6_3640,0,0,0,0,1,0
subj8_series6_3641,0,0,0,0,1,0
subj8_series6_3642,0,0,0,0,1,0
subj8_series6_3643,0,0,0,0,1,0
subj8_series6_3644,0,0,0,0,1,0
subj8_series6_3645,0,0,0,0,1,0
subj8_series6_3646,0,0,0,0,1,0
subj8_series6_3647,0,0,0,0,1,0
subj8_series6_3648,0,0,0,0,1,0
subj8_series6_3649,0,0,0,0,1,0
subj8_series6_3650,0,0,0,0,1,0
subj8_series6_3651,0,0,0,0,1,0
subj8_series6_3652,0,0,0,0,1,0
subj8_series6_3653,0,0,0,0,1,0
subj8_series6_3654,0,0,0,0,1,0
subj8_series6_3655,0,0,0,0,1,0
subj8_series6_3656,0,0,0,0,1,0
subj8_series6_3657,0,0,0,0,1,0
subj8_series6_3658,0,0,0,0,1,0
subj8_series6_3659,0,0,0,0,1,0
subj8_series6_3660,0,0,0,0,1,0
subj8_series6_3661,0,0,0,0,1,0
subj8_series6_3662,0,0,0,0,1,0
subj8_series6_3663,0,0,0,0,1,0
subj8_series6_3664,0,0,0,0,1,0
subj8_series6_3665,0,0,0,0,0,1
subj8_series6_3666,0,0,0,0,0,1
subj8_series6_3667,0,0,0,0,0,1
subj8_series6_3668,0,0,0,0,0,1
subj8_series6_3669,0,0,0,0,0,1
subj8_series6_3670,0,0,0,0,0,1
subj8_series6_3671,0,0,0,0,0,1
subj8_series6_3672,0,0,0,0,0,1
subj8_series6_3673,0,0,0,0,0,1
subj8_series6_3674,0,0,0,0,0,1
subj8_series6_3675,0,0,0,0,0,1
subj8_series6_3676,0,0,0,0,0,1
subj8_series6_3677,0,0,0,0,0,1
subj8_series6_3678,0,0,0,0,0,1
subj8_series6_3679,0,0,0,0,0,1
subj8_series6_3680,0,0,0,0,0,1
subj8_series6_3681,0,0,0,0,0,1
subj8_series6_3682,0,0,0,0,0,1
subj8_series6_3683,0,0,0,0,0,1
subj8_series6_3684,0,0,0,0,0,1
subj8_series6_3685,0,0,0,0,0,1
subj8_series6_3686,0,0,0,0,0,1
subj8_series6_3687,0,0,0,0,0,1
subj8_series6_3688,0,0,0,0,0,1
subj8_series6_3689,0,0,0,0,0,1
subj8_series6_3690,0,0,0,0,0,1
subj8_series6_3691,0,0,0,0,0,1
